node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,timing_entropy,latency_cv,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,findnode_ratio,enr_message_ratio,latency_spike_ratio,energy_variance,peer_overlap_ratio,degree_centrality,is_sybil
Node044_Sybil01,0,5,5,0.00043,0.2,0.2,0.2,2.3219,1.3788,1.0217,5,38.43,1458.2,59.99,1.0,0.2,0.2,0.0,398.4592,1.0,193,True
Node049_Sybil01,4,1,3,0.00086,0.6,0.2,0.0,1.371,1.3788,0.6818,5,20.88,989.6,46.27,1.0,0.0,0.0,0.0,33.4077,1.0,188,True
Node021_Sybil00,3,2,3,0.0013,0.6,0.6,0.0,1.371,1.3788,0.3697,5,31.46,762.2,46.82,1.0,0.0,0.0,0.0,110.2421,1.0,192,True
Node046_Sybil00,5,0,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.4563,5,27.19,1429.6,56.06,1.0,0.0,0.0,0.0,78.3437,1.0,202,True
Node026_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,1.1488,0.4321,5,14.42,1247.6,44.8,1.0,0.0,0.6,0.0,130.449,1.0,199,True
Node036_Sybil00,2,3,4,0.0243,0.4,0.4,0.2,1.9219,1.3788,0.6047,5,26.03,1155.8,58.69,1.0,0.2,0.2,0.0,72.2329,1.0,192,True
Node026_Sybil00,0,5,5,0.00066,0.2,0.6,0.0,2.3219,1.5567,0.9688,4,92.73,976.8,66.64,1.0,0.0,0.0,0.2,203.6277,0.8,199,True
Node016_Sybil00,4,1,2,0.00126,0.8,0.0,0.2,0.7219,1.3788,0.494,5,28.08,1104.0,52.93,1.0,0.2,0.0,0.0,104.6051,1.0,195,True
Node048,0,5,4,0.00248,0.4,0.4,0.2,1.9219,1.5567,1.3277,5,47.47,1225.6,51.86,1.0,0.2,0.2,0.0,118.8792,1.0,189,False
Node013,4,1,4,0.00043,0.4,0.0,0.2,1.9219,1.3788,0.4956,5,117.01,1565.8,81.86,1.0,0.0,0.2,0.0,172.4189,1.0,194,False
Node003,3,2,4,0.00421,0.4,0.0,0.4,1.9219,1.3788,0.4889,5,147.91,1228.6,78.34,1.0,0.4,0.0,0.0,231.365,1.0,189,False
Node026_Sybil00,0,5,4,0.00171,0.4,0.2,0.2,1.9219,1.5567,1.1889,5,52.15,1126.8,55.42,1.0,0.2,0.0,0.0,270.2806,1.0,199,True
Node001_Sybil00,5,0,3,0.0,0.4,0.0,0.0,1.5219,1.1488,0.6073,5,25.03,1624.8,41.75,1.0,0.0,0.0,0.0,23.8905,1.0,200,True
Node023,0,5,3,0.02674,0.6,0.6,0.0,1.371,1.3788,0.3843,5,183.48,534.6,71.12,1.0,0.0,0.2,0.0,129.5953,1.0,189,False
Node041_Sybil00,5,0,2,0.0,0.8,0.0,0.2,0.7219,1.1488,0.427,5,27.26,828.4,44.33,1.0,0.2,0.0,0.0,118.695,1.0,183,True
Node016_Sybil00,2,3,4,0.00237,0.4,0.2,0.2,1.9219,1.3788,0.354,5,26.63,899.0,49.43,1.0,0.2,0.2,0.0,145.438,1.0,195,True
Node004_Sybil01,2,3,4,0.02796,0.4,0.0,0.2,1.9219,1.3788,0.9139,5,85.25,1060.6,58.05,1.0,0.0,0.4,0.0,308.9746,1.0,192,True
Node006_Sybil00,1,4,5,0.03488,0.2,0.2,0.0,2.3219,1.3788,0.9174,5,53.15,1174.6,58.09,1.0,0.0,0.2,0.0,421.7721,1.0,190,True
Node008,0,5,4,0.02731,0.4,0.4,0.2,1.9219,1.3788,0.2574,4,32.42,1073.6,50.66,1.0,0.0,0.0,0.0,215.0205,0.8,184,False
Node028,0,5,4,0.0005,0.4,0.6,0.0,1.9219,1.4488,1.1538,5,51.6,1107.6,57.61,1.0,0.0,0.2,0.0,283.0115,1.0,201,False
Node043,5,0,5,0.0,0.2,0.0,0.2,2.3219,1.1488,0.2716,5,178.61,1160.4,80.73,1.0,0.2,0.2,0.2,54.026,1.0,179,False
Node048,5,0,4,0.0,0.4,0.0,0.4,1.9219,1.1488,0.2952,5,182.03,823.2,92.8,1.0,0.0,0.2,0.2,4.3484,1.0,189,False
Node003,1,4,4,0.00123,0.4,0.4,0.4,1.9219,1.5567,1.0173,5,51.83,725.2,51.86,1.0,0.2,0.2,0.0,117.6272,1.0,189,False
Node034_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.4939,5,24.97,811.0,60.04,1.0,0.0,0.0,0.0,46.3423,1.0,186,True
Node006_Sybil00,1,4,5,0.02832,0.2,0.2,0.0,2.3219,1.3788,0.933,5,102.22,1187.2,74.09,1.0,0.0,0.4,0.0,253.5178,1.0,190,True
Node018,3,2,4,0.00043,0.4,0.2,0.0,1.9219,1.3788,0.4903,5,152.34,1395.0,68.32,1.0,0.0,0.4,0.2,287.6527,1.0,191,False
Node004_Sybil01,5,0,3,0.0,0.6,0.0,0.2,1.371,1.1488,0.6133,5,26.51,1290.8,51.47,1.0,0.2,0.2,0.0,165.0512,1.0,192,True
Node034_Sybil01,4,1,3,0.00043,0.6,0.6,0.0,1.371,1.3788,1.2372,5,62.47,1461.2,56.27,1.0,0.0,0.0,0.0,239.0668,1.0,186,True
Node016_Sybil00,4,1,4,0.0,0.4,0.0,0.4,1.9219,1.1488,0.2256,5,25.5,857.6,53.95,1.0,0.4,0.2,0.0,205.9585,1.0,195,True
Node033,2,3,3,0.0013,0.4,0.2,0.8,1.5219,1.4488,0.665,5,140.34,510.8,66.1,1.0,0.8,0.0,0.2,255.7321,1.0,196,False
Node019_Sybil01,0,5,4,0.0,0.4,0.2,0.6,1.9219,1.1488,0.3438,5,25.86,475.2,40.39,1.0,0.4,0.2,0.0,170.4987,1.0,189,True
Node023,0,5,5,0.0,0.2,0.0,0.2,2.3219,1.1488,0.9641,5,116.87,1122.2,67.91,1.0,0.2,0.2,0.4,396.182,1.0,189,False
Node023,2,3,4,0.00048,0.4,0.4,0.2,1.9219,1.4488,0.4631,4,175.81,989.8,75.83,1.0,0.2,0.2,0.2,390.6709,0.8,189,False
Node023,5,0,5,0.0,0.2,0.6,0.2,2.3219,1.1488,0.2691,5,210.65,1144.6,73.07,1.0,0.0,0.0,0.2,59.6701,1.0,189,False
Node006_Sybil00,5,0,2,0.0,0.6,0.6,0.0,0.971,1.1488,0.4685,5,17.85,1100.0,51.74,1.0,0.0,0.0,0.0,161.0421,1.0,190,True
Node046_Sybil00,0,5,4,0.00294,0.4,0.2,0.4,1.9219,1.3788,1.1394,5,72.21,1004.8,62.36,1.0,0.4,0.0,0.0,587.6391,1.0,202,True
Node038,0,5,4,0.00112,0.4,0.0,0.2,1.9219,1.5567,0.8468,5,98.13,1462.8,57.8,1.0,0.2,0.2,0.0,634.9167,1.0,193,False
Node036_Sybil00,1,4,4,0.0025,0.4,0.2,0.2,1.9219,1.4488,0.739,5,73.75,1212.4,49.81,1.0,0.2,0.0,0.0,177.5066,1.0,192,True
Node013,4,1,4,0.00109,0.4,0.4,0.0,1.9219,1.3788,0.4023,5,172.15,972.2,69.77,1.0,0.0,0.2,0.0,95.651,1.0,194,False
Node041_Sybil00,4,1,3,0.02762,0.4,0.0,0.4,1.5219,1.3788,1.3721,5,78.97,1198.0,62.02,1.0,0.4,0.2,0.2,443.7936,1.0,183,True
Node013,5,0,4,0.0,0.4,0.0,0.6,1.9219,1.1488,0.3106,5,166.79,1042.2,77.33,1.0,0.2,0.0,0.2,128.2735,1.0,194,False
Node009_Sybil01,4,1,3,0.00087,0.6,0.2,0.0,1.371,1.3788,0.577,5,25.67,1188.6,49.71,1.0,0.0,0.6,0.0,108.0959,1.0,194,True
Node019_Sybil01,4,1,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.2499,5,38.44,847.4,55.3,1.0,0.0,0.0,0.0,67.5577,1.0,189,True
Node033,3,2,3,0.00294,0.6,0.6,0.2,1.371,1.3788,0.4672,4,196.76,877.6,73.71,1.0,0.0,0.2,0.4,128.3243,0.8,196,False
Node008,0,5,4,0.00192,0.4,0.4,0.4,1.9219,1.5567,0.902,5,87.42,566.4,55.87,1.0,0.0,0.2,0.0,313.0039,1.0,184,False
Node033,3,2,5,0.001,0.2,0.4,0.0,2.3219,1.5567,0.6579,5,112.75,1054.0,67.94,1.0,0.0,0.2,0.0,312.009,1.0,196,False
Node034_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.3509,4,25.36,933.2,54.98,1.0,0.0,0.0,0.0,131.4996,0.8,186,True
Node003,0,5,5,0.00057,0.2,0.2,0.2,2.3219,1.5567,0.7871,5,142.03,906.6,67.84,1.0,0.0,0.0,0.4,145.9139,1.0,189,False
Node048,5,0,4,0.0,0.4,0.2,0.6,1.9219,1.1488,0.2743,4,189.13,1457.6,81.77,1.0,0.2,0.0,0.2,120.9049,0.8,189,False
Node043,1,4,4,0.02365,0.4,0.6,0.0,1.9219,1.3788,0.7876,5,117.64,1089.2,71.72,1.0,0.0,0.0,0.2,364.237,1.0,179,False
Node001_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,1.1488,0.143,5,22.52,1238.8,50.76,1.0,0.0,0.0,0.0,202.6523,1.0,200,True
Node026_Sybil00,3,2,3,0.0,0.4,0.2,0.0,1.5219,1.1488,0.8802,5,62.26,982.0,62.34,1.0,0.0,0.4,0.0,270.1858,1.0,199,True
Node004_Sybil01,0,5,4,0.02762,0.4,0.0,0.4,1.9219,1.3788,0.8663,5,125.59,1070.0,56.49,1.0,0.2,0.0,0.2,251.7192,1.0,192,True
Node033,3,2,5,0.0005,0.2,0.0,0.2,2.3219,1.4488,0.5269,5,156.14,1164.0,72.15,1.0,0.0,0.0,0.0,376.2269,1.0,196,False
Node009_Sybil01,2,3,4,0.00162,0.4,0.0,0.4,1.9219,1.4488,0.5725,5,26.2,1225.6,48.42,1.0,0.4,0.2,0.0,162.3278,1.0,194,True
Node039_Sybil01,3,2,3,0.0,0.4,0.4,0.0,1.5219,1.1488,0.2849,4,32.61,522.0,43.08,1.0,0.0,0.2,0.0,77.2019,0.8,200,True
Node046_Sybil00,3,2,5,0.00123,0.2,0.2,0.0,2.3219,1.3788,1.3454,5,66.47,943.4,54.2,1.0,0.0,0.0,0.0,498.4306,1.0,202,True
Node034_Sybil01,0,5,4,0.02508,0.4,0.4,0.2,1.9219,1.3788,0.9431,5,89.19,1323.6,63.27,1.0,0.2,0.2,0.0,33.7122,1.0,186,True
Node036_Sybil00,0,5,4,0.00042,0.4,0.2,0.2,1.9219,1.3788,1.0275,5,46.68,1198.2,50.65,1.0,0.2,0.4,0.0,371.1288,1.0,192,True
Node018,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.2023,5,163.3,1016.6,69.38,1.0,0.0,0.2,0.0,51.819,1.0,191,False
Node008,4,1,3,0.0,0.4,0.4,0.2,1.5219,1.1488,1.2833,5,80.1,978.4,58.73,1.0,0.0,0.0,0.2,280.7458,1.0,184,False
Node006_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,1.1488,0.4347,5,21.74,1184.0,54.41,1.0,0.0,0.0,0.0,216.5964,1.0,190,True
Node033,5,0,4,0.0,0.4,0.0,0.0,1.9219,1.1488,0.3854,5,196.86,1119.4,83.33,1.0,0.0,0.2,0.4,74.2584,1.0,196,False
Node034_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.5455,5,14.49,917.2,51.42,1.0,0.0,0.0,0.0,122.3026,1.0,186,True
Node043,0,5,5,0.0011,0.2,0.2,0.4,2.3219,1.5567,1.0064,5,129.38,1166.6,62.99,1.0,0.2,0.0,0.4,388.6641,1.0,179,False
Node026_Sybil00,0,5,5,0.00087,0.2,0.4,0.0,2.3219,1.3788,1.0323,5,57.61,1133.2,66.04,1.0,0.0,0.2,0.0,199.8918,1.0,199,True
Node023,5,0,4,0.0,0.4,0.2,0.4,1.9219,1.1488,0.273,5,195.14,798.0,81.4,1.0,0.4,0.0,0.2,213.1184,1.0,189,False
Node008,5,0,2,0.0,0.8,0.8,0.0,0.7219,1.1488,0.457,5,26.09,1408.4,47.92,1.0,0.0,0.0,0.0,93.4697,1.0,184,False
Node008,2,3,3,0.00282,0.6,0.6,0.2,1.371,1.3788,0.364,5,28.37,799.6,46.47,1.0,0.0,0.2,0.0,109.4621,1.0,184,False
Node031_Sybil00,2,3,4,0.00043,0.4,0.4,0.0,1.9219,1.3788,1.1445,5,80.16,1431.8,69.32,1.0,0.0,0.0,0.0,221.4314,1.0,185,True
Node013,0,5,3,0.00164,0.6,0.2,0.0,1.371,1.3788,1.2261,5,76.14,863.8,59.16,1.0,0.0,0.6,0.2,416.8128,1.0,194,False
Node039_Sybil01,3,2,4,0.0013,0.4,0.0,0.2,1.9219,1.3788,0.3561,5,31.47,626.2,56.68,1.0,0.2,0.2,0.0,25.8019,1.0,200,True
Node043,5,0,3,0.0,0.4,0.6,0.4,1.5219,1.1488,0.3258,4,163.91,1285.8,72.51,1.0,0.0,0.0,0.2,85.592,0.8,179,False
Node028,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.1632,5,235.29,1467.0,75.16,1.0,0.0,0.2,0.4,101.5609,1.0,201,False
Node044_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.4011,5,27.43,1011.2,56.42,1.0,0.0,0.0,0.0,109.2826,1.0,193,True
Node024_Sybil01,5,0,3,0.0,0.6,0.6,0.2,1.371,1.1488,0.2242,5,38.2,1230.8,52.91,1.0,0.0,0.0,0.0,110.7657,1.0,197,True
Node018,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.2994,5,201.55,732.4,73.03,1.0,0.0,0.4,0.2,69.5022,1.0,191,False
Node018,0,5,4,0.00084,0.4,0.4,0.2,1.9219,1.5567,0.9001,5,111.14,1122.4,56.94,1.0,0.2,0.0,0.2,424.9128,1.0,191,False
Node029_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,1.1488,0.4643,5,19.88,1183.2,49.57,1.0,0.0,0.0,0.0,116.0238,1.0,190,True
Node014_Sybil01,3,2,4,0.00087,0.4,0.8,0.0,1.9219,1.3788,0.9711,5,52.2,1264.2,59.06,1.0,0.0,0.0,0.0,303.8228,1.0,194,True
Node038,5,0,5,0.0,0.2,0.2,0.2,2.3219,1.1488,0.2714,5,235.8,715.2,88.15,1.0,0.0,0.4,0.6,48.0016,1.0,193,False
Node003,0,5,4,0.00122,0.4,0.2,0.6,1.9219,1.3788,0.6899,4,120.43,1118.4,65.85,1.0,0.4,0.0,0.0,113.78,0.8,189,False
Node013,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.2548,5,177.38,639.0,88.81,1.0,0.2,0.0,0.2,91.2686,1.0,194,False
Node004_Sybil01,1,4,4,0.00206,0.4,0.0,0.0,1.9219,1.3788,0.8358,5,74.17,1381.0,56.14,1.0,0.0,0.6,0.0,513.9111,1.0,192,True
Node038,2,3,5,0.0005,0.2,0.2,0.2,2.3219,1.4488,0.6425,5,110.07,1213.0,77.75,1.0,0.2,0.0,0.0,196.0675,1.0,193,False
Node001_Sybil00,3,2,2,0.0,0.6,0.0,0.0,0.971,1.1488,0.4121,5,26.29,1192.0,51.67,1.0,0.0,0.0,0.0,53.5953,1.0,200,True
Node001_Sybil00,1,4,4,0.02723,0.4,0.2,0.4,1.9219,1.3788,1.3951,5,62.36,674.2,63.15,1.0,0.4,0.0,0.0,74.388,1.0,200,True
Node038,1,4,4,0.02603,0.4,0.2,0.2,1.9219,1.3788,1.2375,5,71.55,1492.2,50.37,1.0,0.2,0.4,0.0,354.4139,1.0,193,False
Node028,5,0,4,0.0,0.4,0.2,0.2,1.9219,1.1488,0.2141,5,228.15,1146.0,78.11,1.0,0.0,0.0,0.2,98.9785,1.0,201,False
Node049_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,1.1488,0.3725,5,32.65,1148.8,56.27,1.0,0.0,0.0,0.0,50.8663,1.0,188,True
Node014_Sybil01,3,2,4,0.0005,0.4,0.4,0.0,1.9219,1.4488,0.7446,5,41.61,504.0,54.65,1.0,0.0,0.0,0.0,107.2314,1.0,194,True
Node016_Sybil00,0,5,4,0.02482,0.4,0.6,0.2,1.9219,1.3788,1.3444,4,62.6,882.6,50.87,1.0,0.2,0.0,0.0,98.9107,0.8,195,True
Node033,3,2,4,0.001,0.4,0.0,0.8,1.9219,1.4488,0.5567,5,130.52,1210.0,74.3,1.0,0.4,0.0,0.0,129.5221,1.0,196,False
Node043,0,5,4,0.00083,0.4,0.0,0.4,1.9219,1.5567,0.7574,5,152.69,798.6,70.34,1.0,0.4,0.0,0.4,279.0782,1.0,179,False
Node021_Sybil00,5,0,3,0.0,0.4,0.4,0.2,1.5219,1.1488,0.4508,4,32.96,717.4,53.14,1.0,0.0,0.0,0.0,86.2369,0.8,192,True
Node019_Sybil01,4,1,3,0.0,0.6,0.6,0.0,1.371,1.1488,0.6373,4,26.49,1753.0,50.65,1.0,0.0,0.0,0.0,113.9326,0.8,189,True
Node023,0,5,4,0.00105,0.4,0.4,0.0,1.9219,1.3788,0.9383,5,74.45,1355.4,56.05,1.0,0.0,0.4,0.0,454.3405,1.0,189,False
Node009_Sybil01,5,0,3,0.0,0.6,0.0,0.6,1.371,1.1488,0.3431,5,23.33,1269.0,43.78,1.0,0.6,0.2,0.0,186.5788,1.0,194,True
Node009_Sybil01,5,0,3,0.0,0.4,0.0,0.2,1.5219,1.1488,0.4323,4,25.34,1185.4,55.5,1.0,0.2,0.4,0.0,115.1876,0.8,194,True
Node011_Sybil00,0,5,4,0.02663,0.4,0.2,0.2,1.9219,1.3788,0.7692,4,142.76,982.6,70.65,1.0,0.2,0.0,0.4,58.348,0.8,191,True
Node018,3,2,4,0.001,0.4,0.0,0.2,1.9219,1.4488,0.655,5,132.08,1433.8,77.32,1.0,0.2,0.0,0.2,238.7321,1.0,191,False
Node008,0,5,4,0.0005,0.4,0.6,0.2,1.9219,1.4488,0.6987,4,115.54,752.4,68.48,1.0,0.0,0.0,0.2,161.2976,0.8,184,False
Node039_Sybil01,5,0,3,0.0,0.6,0.0,0.2,1.371,1.1488,0.521,4,31.1,975.2,45.61,1.0,0.2,0.2,0.0,142.1615,0.8,200,True
Node013,4,1,4,0.0,0.4,0.2,0.0,1.9219,1.1488,0.5673,5,137.32,1403.0,79.1,1.0,0.0,0.0,0.0,588.866,1.0,194,False
Node013,1,4,5,0.0253,0.2,0.0,0.2,2.3219,1.3788,0.944,5,91.74,1062.6,54.18,1.0,0.2,0.0,0.0,261.9946,1.0,194,False
Node033,3,2,4,0.00044,0.4,0.0,0.4,1.9219,1.3788,0.4208,5,167.84,1015.2,73.67,1.0,0.2,0.2,0.0,334.5976,1.0,196,False
Node049_Sybil01,0,5,3,0.00083,0.6,0.2,0.0,1.371,1.5567,0.7887,5,141.2,1364.4,65.96,1.0,0.0,0.0,0.2,191.4106,1.0,188,True
Node011_Sybil00,3,2,5,0.00086,0.2,0.6,0.2,2.3219,1.3788,0.4052,5,28.15,1049.0,46.0,1.0,0.2,0.0,0.0,172.4176,1.0,191,True
Node013,0,5,4,0.02687,0.4,0.4,0.0,1.9219,1.3788,0.9802,5,91.67,1400.2,60.73,1.0,0.0,0.0,0.0,131.0316,1.0,194,False
Node006_Sybil00,4,1,2,0.00044,0.8,0.8,0.2,0.7219,1.3788,0.2542,5,35.84,917.6,53.46,1.0,0.0,0.0,0.0,30.9898,1.0,190,True
Node049_Sybil01,4,1,3,0.00083,0.4,0.8,0.0,1.5219,1.3788,0.4069,5,22.93,718.6,51.79,1.0,0.0,0.0,0.0,63.1843,1.0,188,True
Node021_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,1.1488,0.5035,5,25.94,1084.8,49.23,1.0,0.0,0.0,0.0,81.6513,1.0,192,True
Node024_Sybil01,5,0,3,0.0,0.4,0.4,0.2,1.5219,1.1488,0.279,5,36.2,784.2,52.02,1.0,0.0,0.0,0.0,177.8299,1.0,197,True
Node028,5,0,5,0.0,0.2,0.4,0.2,2.3219,1.1488,0.2715,5,183.0,1300.8,77.92,1.0,0.0,0.4,0.2,226.8766,1.0,201,False
Node033,2,3,4,0.00122,0.4,0.0,0.2,1.9219,1.3788,0.8796,5,116.05,775.0,63.81,1.0,0.0,0.2,0.2,141.9204,1.0,196,False
Node009_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.5894,5,30.51,910.8,37.03,1.0,0.4,0.4,0.0,21.6356,1.0,194,True
Node028,3,2,4,0.0013,0.4,0.0,0.0,1.9219,1.4488,0.5792,5,143.59,1399.2,67.36,1.0,0.0,0.0,0.2,260.9065,1.0,201,False
Node048,3,2,4,0.02904,0.4,0.4,0.0,1.9219,1.3788,0.6851,4,141.4,620.4,59.65,1.0,0.0,0.2,0.2,503.3624,0.8,189,False
Node033,2,3,4,0.0005,0.4,0.2,0.2,1.9219,1.4488,1.1379,5,86.4,1013.2,67.51,1.0,0.2,0.0,0.2,237.4395,1.0,196,False
Node009_Sybil01,0,5,5,0.00122,0.2,0.4,0.0,2.3219,1.3788,0.6608,5,76.14,744.2,61.84,1.0,0.0,0.0,0.0,98.4713,1.0,194,True
Node031_Sybil00,3,2,3,0.00091,0.6,0.6,0.0,1.371,1.3788,0.963,4,86.68,1210.0,66.95,1.0,0.0,0.2,0.0,210.4318,0.8,185,True
Node041_Sybil00,0,5,3,0.00295,0.4,0.8,0.2,1.5219,1.3788,0.9587,5,93.0,1203.4,60.02,1.0,0.0,0.0,0.0,457.1697,1.0,183,True
Node028,2,3,3,0.0005,0.6,0.8,0.0,1.371,1.4488,0.4962,5,124.97,1062.8,76.54,1.0,0.0,0.0,0.0,284.8772,1.0,201,False
Node009_Sybil01,0,5,4,0.00084,0.4,0.0,0.2,1.9219,1.5567,0.735,5,145.1,1151.6,63.85,1.0,0.2,0.0,0.4,521.3796,1.0,194,True
Node004_Sybil01,5,0,2,0.00047,0.8,0.0,0.0,0.7219,1.3788,0.4773,5,29.64,1445.2,39.54,1.0,0.0,0.8,0.0,36.8385,1.0,192,True
Node036_Sybil00,2,3,4,0.00071,0.4,0.4,0.2,1.9219,1.5567,1.2343,5,63.15,1288.6,62.47,1.0,0.0,0.0,0.0,148.2963,1.0,192,True
Node009_Sybil01,0,5,4,0.0005,0.4,0.0,0.6,1.9219,1.4488,1.0342,4,95.89,923.6,60.48,1.0,0.4,0.0,0.2,268.395,0.8,194,True
Node034_Sybil01,0,5,4,0.00042,0.4,0.2,0.0,1.9219,1.3788,0.8477,5,111.65,1611.4,72.92,1.0,0.0,0.0,0.2,133.7066,1.0,186,True
Node048,0,5,5,0.00108,0.2,0.2,0.2,2.3219,1.3788,1.0987,5,104.85,1034.4,59.44,1.0,0.0,0.0,0.2,329.8423,1.0,189,False
Node023,3,2,5,0.00083,0.2,0.4,0.0,2.3219,1.5567,0.4944,5,136.0,899.2,70.77,1.0,0.0,0.2,0.0,70.3017,1.0,189,False
Node003,0,5,5,0.0015,0.2,0.2,0.4,2.3219,1.3788,0.8742,5,79.69,1272.2,56.57,1.0,0.2,0.0,0.0,287.975,1.0,189,False
Node048,5,0,4,0.0,0.4,0.0,0.0,1.9219,1.1488,0.2206,5,238.93,1478.4,87.33,1.0,0.0,0.4,0.8,20.3414,1.0,189,False
Node011_Sybil00,0,5,4,0.00043,0.4,0.2,0.0,1.9219,1.3788,0.4485,5,150.94,1378.8,69.74,1.0,0.0,0.4,0.0,369.7727,1.0,191,True
Node013,4,1,4,0.00087,0.4,0.4,0.0,1.9219,1.3788,0.2958,5,198.34,839.2,88.03,1.0,0.0,0.2,0.4,55.4749,1.0,194,False
Node034_Sybil01,2,3,3,0.0037,0.6,0.0,0.4,1.371,1.3788,0.4292,5,26.87,1143.2,52.77,1.0,0.2,0.0,0.0,31.5693,1.0,186,True
Node023,5,0,4,0.0,0.4,0.6,0.4,1.9219,1.1488,0.3515,5,197.07,789.6,80.85,1.0,0.4,0.0,0.4,107.2123,1.0,189,False
Node043,0,5,5,0.0,0.2,0.4,0.2,2.3219,1.1488,0.3564,5,30.35,1062.6,50.88,1.0,0.2,0.2,0.0,115.1503,1.0,179,False
Node028,0,5,4,0.00043,0.4,0.2,0.6,1.9219,1.3788,0.7966,5,99.74,1363.4,66.45,1.0,0.4,0.0,0.0,667.701,1.0,201,False
Node038,0,5,5,0.02416,0.2,0.4,0.2,2.3219,1.3788,0.8728,5,60.07,1506.8,61.62,1.0,0.2,0.2,0.0,365.7094,1.0,193,False
Node038,4,1,4,0.0,0.4,0.2,0.6,1.9219,1.1488,0.5048,5,193.04,971.0,76.33,1.0,0.4,0.0,0.2,335.192,1.0,193,False
Node033,3,2,5,0.0005,0.2,0.2,0.6,2.3219,1.4488,0.6668,5,130.74,918.0,72.28,1.0,0.4,0.0,0.0,324.8461,1.0,196,False
Node018,4,1,4,0.0,0.4,0.2,0.0,1.9219,1.1488,0.4563,5,199.33,1285.4,67.27,1.0,0.0,0.2,0.2,400.1128,1.0,191,False
Node039_Sybil01,5,0,2,0.0,0.6,0.0,0.4,0.971,1.1488,0.4238,5,21.6,1005.4,56.15,1.0,0.4,0.6,0.0,87.008,1.0,200,True
Node043,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.1946,5,203.79,909.8,84.9,1.0,0.2,0.4,0.2,42.4959,1.0,179,False
Node029_Sybil01,1,4,5,0.03018,0.2,0.4,0.0,2.3219,1.3788,1.0636,5,104.93,681.2,62.89,1.0,0.0,0.0,0.2,411.878,1.0,190,True
Node019_Sybil01,3,2,4,0.00122,0.4,0.6,0.0,1.9219,1.3788,1.1542,5,90.61,1236.2,55.01,1.0,0.0,0.2,0.2,130.3207,1.0,189,True
Node048,5,0,5,0.0,0.2,0.2,0.2,2.3219,1.1488,0.3408,5,187.13,1042.2,82.44,1.0,0.2,0.2,0.2,76.7786,1.0,189,False
Node029_Sybil01,2,3,4,0.00217,0.4,0.4,0.0,1.9219,1.3788,1.4369,4,70.54,829.4,59.56,1.0,0.0,0.0,0.2,42.4109,0.8,190,True
Node004_Sybil01,5,0,3,0.0,0.6,0.0,0.6,1.371,1.1488,0.4666,5,30.48,713.2,43.31,1.0,0.6,0.2,0.0,143.0651,1.0,192,True
Node001_Sybil00,5,0,3,0.0,0.4,0.4,0.0,1.5219,1.1488,0.7727,5,15.49,884.6,50.17,1.0,0.0,0.0,0.0,86.6156,1.0,200,True
Node033,2,3,5,0.02684,0.2,0.4,0.2,2.3219,1.3788,0.7883,5,74.61,1550.8,62.95,1.0,0.2,0.0,0.0,307.3783,1.0,196,False
Node024_Sybil01,5,0,3,0.0,0.6,0.6,0.2,1.371,1.1488,0.2244,5,33.95,980.6,48.51,1.0,0.0,0.0,0.0,94.8628,1.0,197,True
Node033,2,3,5,0.0,0.2,0.2,0.2,2.3219,1.1488,1.1811,4,88.63,937.0,69.31,1.0,0.0,0.2,0.2,308.7273,0.8,196,False
Node043,0,5,3,0.02712,0.6,0.8,0.0,1.371,1.3788,1.372,5,74.68,983.6,51.27,1.0,0.0,0.0,0.2,386.1535,1.0,179,False
Node033,4,1,4,0.00043,0.4,0.0,0.2,1.9219,1.3788,0.5338,5,138.24,1278.0,72.74,1.0,0.2,0.2,0.0,103.3332,1.0,196,False
Node048,4,1,4,0.02338,0.4,0.0,0.2,1.9219,1.3788,0.4768,5,198.16,1597.8,80.51,1.0,0.2,0.6,0.6,285.4833,1.0,189,False
Node038,0,5,5,0.0005,0.2,0.4,0.2,2.3219,1.4488,0.5533,5,29.02,915.0,47.71,1.0,0.0,0.0,0.0,82.9897,1.0,193,False
