node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,timing_entropy,latency_cv,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,findnode_ratio,enr_message_ratio,latency_spike_ratio,energy_variance,peer_overlap_ratio,degree_centrality,is_sybil
Node036_Sybil01,0,5,3,0.00071,0.6,0.6,0.0,1.371,1.5567,1.2284,5,47.91,1062.8,49.17,1.0,0.0,0.2,0.0,172.6595,1.0,206,True
Node045,3,2,4,0.00087,0.4,0.6,0.0,1.9219,1.3788,0.7061,5,172.66,670.2,62.01,1.0,0.0,0.0,0.4,376.5274,1.0,190,False
Node020,5,0,5,0.0,0.2,0.2,0.2,2.3219,1.1488,0.2987,5,151.24,1271.6,81.66,1.0,0.0,0.0,0.0,143.6355,1.0,188,False
Node005,0,5,3,0.00073,0.4,0.4,0.0,1.5219,1.5567,0.3437,5,38.39,1452.6,52.23,1.0,0.0,0.2,0.0,177.5586,1.0,187,False
Node036_Sybil01,5,0,2,0.0,0.8,0.8,0.2,0.7219,1.1488,0.5507,5,19.9,1400.8,55.43,1.0,0.0,0.0,0.0,119.2342,1.0,206,True
Node010,1,4,5,0.00218,0.2,0.2,0.2,2.3219,1.4488,1.2657,5,77.58,1118.6,56.99,1.0,0.2,0.0,0.2,108.1548,1.0,179,False
Node011_Sybil01,5,0,2,0.0,0.8,0.0,0.0,0.7219,1.1488,0.6499,5,25.2,1088.6,46.42,1.0,0.0,0.8,0.0,23.7403,1.0,186,True
Node015,2,3,5,0.0005,0.2,0.0,0.2,2.3219,1.4488,0.8445,5,119.11,987.8,67.41,1.0,0.0,0.4,0.2,334.2694,1.0,184,False
Node026_Sybil01,4,1,3,0.00043,0.6,0.0,0.6,1.371,1.3788,0.4219,5,28.25,1346.8,46.08,1.0,0.6,0.2,0.0,130.5138,1.0,178,True
Node043_Sybil00,1,4,3,0.00166,0.6,0.2,0.2,1.371,1.5567,0.4674,5,16.21,1264.8,61.19,1.0,0.2,0.6,0.0,75.1319,1.0,173,True
Node011_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.5573,5,22.71,1470.2,53.09,1.0,0.4,0.2,0.0,70.5092,1.0,186,True
Node000,5,0,5,0.0,0.2,0.4,0.0,2.3219,1.1488,0.2689,5,190.93,645.6,68.42,1.0,0.0,0.2,0.2,38.713,1.0,193,False
Node010,5,0,3,0.0,0.6,0.0,0.0,1.371,1.1488,0.3576,5,148.01,977.0,79.96,1.0,0.0,0.6,0.0,46.8693,1.0,179,False
Node030,2,3,4,0.02623,0.4,0.6,0.2,1.9219,1.3788,0.3422,5,29.66,1159.2,47.64,1.0,0.2,0.0,0.0,155.0972,1.0,201,False
Node025,0,5,3,0.00294,0.6,0.2,0.0,1.371,1.3788,1.3468,5,68.48,1497.2,51.07,1.0,0.0,0.0,0.2,228.9936,1.0,193,False
Node005,0,5,4,0.00109,0.4,0.6,0.0,1.9219,1.5567,1.0191,5,56.08,1289.8,56.86,1.0,0.0,0.2,0.0,476.0712,1.0,187,False
Node010,0,5,5,0.00071,0.2,0.0,0.2,2.3219,1.5567,0.9755,5,56.41,688.6,54.83,1.0,0.2,0.0,0.0,70.0621,1.0,179,False
Node040,1,4,4,0.02831,0.4,0.0,0.0,1.9219,1.3788,0.8589,5,97.15,1247.2,68.43,1.0,0.0,0.4,0.0,617.7508,1.0,198,False
Node045,2,3,4,0.0,0.4,0.2,0.0,1.9219,1.1488,0.9493,5,94.98,1057.6,63.67,1.0,0.0,0.0,0.0,561.4105,1.0,190,False
Node023_Sybil00,0,5,4,0.00112,0.4,0.2,0.2,1.9219,1.4488,0.8829,4,99.8,917.4,57.37,1.0,0.2,0.4,0.0,483.2827,0.8,196,True
Node033_Sybil00,5,0,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.4994,5,27.2,716.8,57.75,1.0,0.0,0.0,0.0,17.0291,1.0,181,True
Node033_Sybil00,2,3,5,0.00294,0.2,0.4,0.0,2.3219,1.3788,0.6229,5,21.73,1174.8,50.79,1.0,0.0,0.2,0.0,122.5817,1.0,181,True
Node048_Sybil00,0,5,5,0.00083,0.2,0.2,0.0,2.3219,1.5567,0.6942,5,132.14,1021.4,68.2,1.0,0.0,0.2,0.2,617.3263,1.0,182,True
Node041_Sybil01,0,5,4,0.00135,0.4,0.0,0.4,1.9219,1.5567,0.4084,5,185.1,1163.4,71.23,1.0,0.0,0.0,0.2,176.3115,1.0,192,True
Node048_Sybil00,5,0,4,0.00043,0.4,0.6,0.0,1.9219,1.3788,0.4697,5,18.91,1544.4,44.8,1.0,0.0,0.0,0.0,42.2367,1.0,182,True
Node023_Sybil00,4,1,3,0.00043,0.6,0.4,0.0,1.371,1.3788,0.387,5,23.73,1135.2,48.71,1.0,0.0,0.0,0.0,75.2221,1.0,196,True
Node018_Sybil00,5,0,2,0.0,0.6,0.0,0.4,0.971,1.1488,0.2664,4,33.11,783.0,59.21,1.0,0.4,0.6,0.0,19.6565,0.8,192,True
Node041_Sybil01,5,0,2,0.0,0.8,0.0,0.8,0.7219,1.1488,0.6345,5,12.68,1319.0,53.45,1.0,0.8,0.0,0.0,15.7119,1.0,192,True
Node028_Sybil00,0,5,4,0.00223,0.4,0.4,0.2,1.9219,1.5567,1.1042,5,56.71,1039.8,58.95,1.0,0.2,0.2,0.0,468.3812,1.0,198,True
Node013_Sybil00,3,2,4,0.0005,0.4,0.0,0.4,1.9219,1.4488,0.3782,5,23.93,963.4,51.48,1.0,0.4,0.2,0.0,52.3999,1.0,190,True
Node028_Sybil00,1,4,4,0.02921,0.4,0.4,0.0,1.9219,1.3788,0.9799,5,113.46,1021.0,58.89,1.0,0.0,0.0,0.2,349.1579,1.0,198,True
Node005,4,1,5,0.02486,0.2,0.4,0.2,2.3219,1.3788,0.154,5,190.28,1410.6,73.01,1.0,0.2,0.2,0.0,148.3044,1.0,187,False
Node045,1,4,4,0.00049,0.4,0.6,0.2,1.9219,1.5567,0.912,5,82.35,1050.6,59.19,1.0,0.0,0.2,0.0,554.5639,1.0,190,False
Node035,0,5,5,0.02799,0.2,0.0,0.4,2.3219,1.3788,0.618,5,86.82,1492.0,73.2,1.0,0.2,0.2,0.0,515.726,1.0,179,False
Node045,0,5,5,0.02818,0.2,0.2,0.2,2.3219,1.3788,1.0569,5,73.01,965.2,57.77,1.0,0.0,0.2,0.0,181.0606,1.0,190,False
Node030,5,0,3,0.0,0.4,0.4,0.0,1.5219,1.1488,0.3925,5,16.14,1150.8,55.31,1.0,0.0,0.0,0.0,135.0567,1.0,201,False
Node006_Sybil01,0,5,5,0.00043,0.2,0.6,0.0,2.3219,1.3788,0.6716,5,102.35,684.6,63.59,1.0,0.0,0.0,0.0,190.9618,1.0,193,True
Node031_Sybil01,0,5,4,0.00197,0.4,0.2,0.4,1.9219,1.5567,1.1982,5,82.96,1086.8,58.14,1.0,0.0,0.0,0.2,114.0811,1.0,188,True
Node023_Sybil00,3,2,4,0.00043,0.4,0.2,0.0,1.9219,1.3788,1.1452,5,53.59,1132.4,60.93,1.0,0.0,0.2,0.0,101.9973,1.0,196,True
Node021_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,1.1488,0.4283,5,30.52,1084.4,62.21,1.0,0.0,0.0,0.0,108.4485,1.0,191,True
Node048_Sybil00,5,0,5,0.0,0.2,0.6,0.0,2.3219,1.1488,0.4603,5,29.82,726.6,44.53,1.0,0.0,0.0,0.0,78.3631,1.0,182,True
Node025,0,5,5,0.02461,0.2,0.4,0.4,2.3219,1.3788,0.7007,5,165.83,1389.2,65.19,1.0,0.2,0.0,0.4,314.1264,1.0,193,False
Node023_Sybil00,0,5,4,0.00071,0.4,0.2,0.0,1.9219,1.5567,0.5614,5,26.89,873.0,52.41,1.0,0.0,0.4,0.0,132.2717,1.0,196,True
Node001_Sybil01,0,5,4,0.00086,0.4,0.0,0.6,1.9219,1.3788,1.339,4,76.5,1102.4,51.66,1.0,0.4,0.2,0.2,37.2397,0.8,205,True
Node026_Sybil01,0,5,4,0.02397,0.4,0.4,0.0,1.9219,1.3788,0.2458,4,27.38,1125.2,54.8,1.0,0.0,0.0,0.0,114.5294,0.8,178,True
Node005,1,4,5,0.02444,0.2,0.4,0.4,2.3219,1.3788,0.6738,5,44.21,903.2,53.99,1.0,0.2,0.0,0.0,209.1776,1.0,187,False
Node000,0,5,4,0.00294,0.4,0.2,0.2,1.9219,1.3788,0.8369,5,60.34,838.6,63.62,1.0,0.0,0.0,0.0,230.9591,1.0,193,False
Node038_Sybil00,0,5,4,0.00242,0.4,0.2,0.4,1.9219,1.4488,0.5412,5,99.42,1915.4,69.5,1.0,0.4,0.0,0.0,443.1928,1.0,192,True
Node010,5,0,5,0.0,0.2,0.0,0.2,2.3219,1.1488,0.1631,5,235.32,517.6,91.4,1.0,0.0,0.2,0.4,41.9881,1.0,179,False
Node005,0,5,4,0.00084,0.4,0.0,0.4,1.9219,1.5567,0.7408,5,129.01,1011.6,63.65,1.0,0.4,0.0,0.2,405.3601,1.0,187,False
Node015,0,5,3,0.02835,0.6,0.8,0.2,1.371,1.3788,0.6965,5,49.58,1116.2,56.95,0.9999,0.2,0.0,0.0,215.5052,1.0,184,False
Node015,5,0,5,0.00043,0.2,0.2,0.4,2.3219,1.3788,0.1924,5,220.88,1381.6,75.65,1.0,0.2,0.2,0.4,66.3763,1.0,184,False
Node000,0,5,4,0.0,0.4,0.2,0.4,1.9219,1.1488,0.6246,4,77.77,866.2,57.97,1.0,0.4,0.2,0.0,397.1617,0.8,193,False
Node040,5,0,4,0.0,0.4,0.0,0.4,1.9219,1.1488,0.2578,5,217.84,1436.6,81.46,1.0,0.4,0.4,0.4,111.3144,1.0,198,False
Node015,3,2,4,0.00043,0.4,0.0,0.2,1.9219,1.3788,0.7029,5,126.18,1040.6,64.26,1.0,0.2,0.2,0.0,128.8923,1.0,184,False
Node036_Sybil01,0,5,5,0.00051,0.2,0.4,0.2,2.3219,1.4488,0.9181,5,116.42,569.8,61.2,1.0,0.0,0.0,0.2,505.4751,1.0,206,True
Node005,5,0,4,0.0,0.4,0.2,0.2,1.9219,1.1488,0.2156,5,221.96,1681.2,77.89,1.0,0.2,0.0,0.2,99.0734,1.0,187,False
Node028_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,1.1488,0.4506,5,23.39,1129.6,44.99,1.0,0.0,0.0,0.0,89.5293,1.0,198,True
Node041_Sybil01,2,3,4,0.02586,0.4,0.2,0.4,1.9219,1.3788,1.4582,5,66.68,1337.8,55.23,1.0,0.4,0.2,0.2,129.9706,1.0,192,True
Node006_Sybil01,0,5,3,0.00043,0.6,0.2,0.6,1.371,1.3788,0.5274,5,23.48,1467.2,44.61,1.0,0.6,0.0,0.0,20.77,1.0,193,True
Node010,1,4,5,0.00273,0.2,0.2,0.2,2.3219,1.3788,0.6305,5,92.24,1040.6,76.78,1.0,0.2,0.4,0.0,187.5515,1.0,179,False
Node005,5,0,4,0.0,0.4,0.4,0.6,1.9219,1.1488,0.3814,5,201.72,877.4,80.72,1.0,0.6,0.0,0.4,162.132,1.0,187,False
Node045,0,5,5,0.00149,0.2,0.4,0.6,2.3219,1.3788,1.0913,5,91.7,1220.4,60.75,1.0,0.4,0.0,0.2,285.2701,1.0,190,False
Node035,0,5,4,0.00047,0.4,0.0,0.4,1.9219,1.3788,0.9799,4,82.37,675.0,66.87,1.0,0.0,0.2,0.0,13.5873,0.8,179,False
Node038_Sybil00,0,5,4,0.00083,0.4,0.4,0.2,1.9219,1.5567,0.6215,5,24.88,838.6,51.55,1.0,0.2,0.2,0.0,196.8042,1.0,192,True
Node045,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.2189,5,187.36,689.4,80.7,1.0,0.2,0.2,0.0,228.8151,1.0,190,False
Node008_Sybil00,0,5,5,0.00112,0.2,0.2,0.2,2.3219,1.5567,0.774,5,130.36,780.2,64.47,1.0,0.2,0.0,0.2,156.1221,1.0,206,True
Node001_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.615,5,20.23,1273.6,54.67,1.0,0.0,0.0,0.0,160.1274,1.0,205,True
Node015,5,0,4,0.0,0.4,0.4,0.2,1.9219,1.1488,0.3518,4,166.15,824.8,88.69,1.0,0.2,0.0,0.2,38.7922,0.8,184,False
Node016_Sybil01,0,5,4,0.001,0.4,0.6,0.0,1.9219,1.5567,0.3539,5,31.33,952.0,50.45,1.0,0.0,0.0,0.0,37.3991,1.0,194,True
Node010,2,3,5,0.00148,0.2,0.2,0.2,2.3219,1.5567,0.7512,5,142.47,1354.6,74.16,1.0,0.2,0.2,0.4,520.2935,1.0,179,False
Node046_Sybil01,5,0,4,0.0,0.4,0.2,0.0,1.9219,1.1488,0.3923,5,29.32,1491.2,56.79,1.0,0.0,0.0,0.0,100.4551,1.0,189,True
Node035,5,0,5,0.0,0.2,0.4,0.2,2.3219,1.1488,0.3837,5,161.29,1126.8,87.03,1.0,0.2,0.0,0.2,14.6316,1.0,179,False
Node048_Sybil00,4,1,3,0.0,0.4,0.8,0.0,1.5219,1.1488,1.2726,5,78.91,1113.6,58.4,1.0,0.0,0.0,0.2,350.3187,1.0,182,True
Node008_Sybil00,5,0,4,0.0,0.4,0.4,0.0,1.9219,1.1488,0.3184,5,23.09,685.0,59.96,1.0,0.0,0.0,0.0,4.6131,1.0,206,True
Node018_Sybil00,5,0,1,0.0,1.0,0.0,0.0,0.0,1.1488,0.4777,5,29.42,1001.2,45.18,1.0,0.0,1.0,0.0,66.629,1.0,192,True
Node025,5,0,4,0.0,0.4,0.2,0.6,1.9219,1.1488,0.1726,5,196.28,385.2,79.93,1.0,0.2,0.0,0.0,27.1383,1.0,193,False
Node020,4,1,3,0.0022,0.6,0.0,0.2,1.371,1.3788,0.3315,5,180.95,604.0,80.89,1.0,0.0,0.0,0.2,84.3589,1.0,188,False
Node025,3,2,5,0.00043,0.2,0.4,0.2,2.3219,1.3788,0.4527,5,162.05,1198.6,72.36,1.0,0.2,0.0,0.0,57.0569,1.0,193,False
Node043_Sybil00,0,5,4,0.00043,0.4,0.4,0.0,1.9219,1.3788,0.8917,5,98.36,868.0,61.12,1.0,0.0,0.0,0.0,447.7067,1.0,173,True
Node030,0,5,3,0.02164,0.6,0.0,0.2,1.371,1.3788,0.7901,5,108.8,891.6,68.79,1.0,0.2,0.0,0.2,296.577,1.0,201,False
Node040,5,0,4,0.0,0.4,0.4,0.2,1.9219,1.1488,0.0917,5,253.47,1484.0,84.85,1.0,0.2,0.0,0.8,74.1924,1.0,198,False
Node038_Sybil00,5,0,3,0.0,0.4,0.0,0.2,1.5219,1.1488,0.5158,5,21.8,633.4,48.61,1.0,0.2,0.4,0.0,182.2555,1.0,192,True
Node033_Sybil00,4,1,4,0.0,0.4,0.4,0.2,1.9219,1.1488,0.4398,4,33.66,823.0,52.94,1.0,0.0,0.0,0.0,147.4354,0.8,181,True
Node038_Sybil00,0,5,3,0.00043,0.6,0.6,0.2,1.371,1.3788,1.0778,5,58.63,970.2,46.82,1.0,0.2,0.0,0.0,150.9072,1.0,192,True
Node001_Sybil01,1,4,5,0.00071,0.2,0.4,0.2,2.3219,1.5567,1.503,5,74.13,1022.2,54.36,1.0,0.2,0.0,0.2,93.1436,1.0,205,True
Node038_Sybil00,5,0,3,0.0,0.6,0.0,0.2,1.371,1.1488,0.5021,5,21.75,1417.8,55.69,1.0,0.2,0.2,0.0,74.3866,1.0,192,True
Node033_Sybil00,1,4,4,0.02412,0.4,0.4,0.2,1.9219,1.3788,0.672,5,49.18,941.4,60.43,1.0,0.2,0.0,0.0,342.6752,1.0,181,True
Node008_Sybil00,5,0,3,0.00043,0.4,0.4,0.0,1.5219,1.3788,0.4593,5,31.73,1099.8,46.7,1.0,0.0,0.0,0.0,157.8238,1.0,206,True
Node040,0,5,3,0.0005,0.4,0.4,0.0,1.5219,1.4488,0.5602,5,22.89,875.0,51.35,1.0,0.0,0.0,0.0,152.3381,1.0,198,False
Node046_Sybil01,4,1,3,0.0,0.6,0.8,0.0,1.371,1.1488,0.4767,5,25.25,1022.0,55.92,1.0,0.0,0.0,0.0,183.2422,1.0,189,True
Node036_Sybil01,3,2,3,0.0,0.6,0.6,0.2,1.371,1.1488,1.3187,5,81.26,819.8,56.48,1.0,0.2,0.0,0.2,28.1222,1.0,206,True
Node030,3,2,3,0.001,0.4,0.6,0.0,1.5219,1.5567,0.3201,5,24.98,894.2,58.55,1.0,0.0,0.0,0.0,195.8478,1.0,201,False
Node011_Sybil01,0,5,4,0.00029,0.4,0.4,0.0,1.9219,1.3788,0.1251,5,20.66,1384.8,48.63,1.0,0.0,0.0,0.0,145.074,1.0,186,True
Node026_Sybil01,5,0,2,0.0,0.6,0.0,0.6,0.971,1.1488,0.3793,5,28.79,945.4,45.71,1.0,0.6,0.4,0.0,12.6112,1.0,178,True
Node025,4,1,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.4591,5,184.22,927.6,78.57,1.0,0.0,0.2,0.2,89.6046,1.0,193,False
Node015,1,4,4,0.00044,0.4,0.0,0.0,1.9219,1.3788,0.7632,5,72.25,599.2,61.44,1.0,0.0,0.2,0.0,151.0535,1.0,184,False
Node005,1,4,4,0.02922,0.4,0.2,0.2,1.9219,1.3788,1.2904,5,57.31,1212.2,59.39,1.0,0.2,0.2,0.0,278.7819,1.0,187,False
Node003_Sybil00,3,2,3,0.02381,0.6,0.4,0.0,1.371,1.3788,1.2229,5,72.99,1223.4,60.33,1.0,0.0,0.0,0.0,122.2644,1.0,190,True
Node001_Sybil01,4,1,4,0.00044,0.4,0.8,0.0,1.9219,1.3788,0.9556,5,60.59,1349.4,57.52,1.0,0.0,0.0,0.0,484.4599,1.0,205,True
Node003_Sybil00,4,1,4,0.0,0.4,0.2,0.2,1.9219,1.1488,0.3898,5,30.54,892.2,56.81,1.0,0.2,0.0,0.0,69.5026,1.0,190,True
Node013_Sybil00,3,2,3,0.00172,0.6,0.2,0.2,1.371,1.3788,0.5929,5,23.37,1300.8,49.48,1.0,0.2,0.0,0.0,126.3131,1.0,190,True
Node048_Sybil00,5,0,4,0.00049,0.4,0.8,0.0,1.9219,1.3788,0.1874,5,14.85,789.2,56.72,1.0,0.0,0.0,0.0,208.4971,1.0,182,True
Node025,1,4,4,0.00071,0.4,0.2,0.0,1.9219,1.5567,0.8522,5,104.69,1557.2,63.69,1.0,0.0,0.0,0.0,507.2105,1.0,193,False
Node003_Sybil00,0,5,4,0.00071,0.4,0.6,0.2,1.9219,1.5567,0.7464,4,142.78,1078.8,68.46,1.0,0.0,0.2,0.4,343.6943,0.8,190,True
Node043_Sybil00,5,0,3,0.0,0.6,0.0,0.2,1.371,1.1488,0.3862,5,24.33,982.2,49.86,1.0,0.2,0.2,0.0,77.7492,1.0,173,True
Node008_Sybil00,0,5,4,0.00221,0.4,0.2,0.4,1.9219,1.3788,0.9956,5,98.22,1015.8,68.61,1.0,0.4,0.0,0.2,377.1813,1.0,206,True
Node005,5,0,4,0.0,0.4,0.0,0.0,1.9219,1.1488,0.319,5,198.56,696.2,82.64,1.0,0.0,0.2,0.2,59.5081,1.0,187,False
Node003_Sybil00,2,3,4,0.0012,0.4,0.6,0.0,1.9219,1.5567,0.9126,4,91.94,1447.6,56.56,1.0,0.0,0.0,0.0,343.6651,0.8,190,True
Node031_Sybil01,0,5,4,0.00164,0.4,0.2,0.0,1.9219,1.3788,0.2354,4,20.82,647.4,46.23,1.0,0.0,0.0,0.0,145.6759,0.8,188,True
Node008_Sybil00,0,5,4,0.00068,0.4,0.0,0.0,1.9219,1.5567,0.7752,5,136.86,1469.6,62.97,1.0,0.0,0.2,0.2,488.1287,1.0,206,True
Node045,4,1,4,0.00043,0.4,0.2,0.0,1.9219,1.3788,0.5464,5,149.1,1140.0,77.84,1.0,0.0,0.0,0.2,122.1358,1.0,190,False
Node020,5,0,4,0.0,0.4,0.2,0.2,1.9219,1.1488,0.1468,5,173.58,1075.6,69.78,1.0,0.0,0.4,0.0,6.9904,1.0,188,False
Node016_Sybil01,0,5,4,0.00153,0.4,0.6,0.0,1.9219,1.5567,1.0233,5,63.33,1339.6,55.9,1.0,0.0,0.2,0.0,259.0164,1.0,194,True
Node015,0,5,4,0.02438,0.4,0.2,0.2,1.9219,1.3788,0.6898,5,164.9,1052.0,71.79,1.0,0.2,0.2,0.4,319.554,1.0,184,False
Node043_Sybil00,0,5,4,0.02204,0.4,0.2,0.4,1.9219,1.3788,1.2305,4,60.64,1099.6,52.89,1.0,0.4,0.0,0.0,103.1705,0.8,173,True
Node025,1,4,3,0.0,0.6,0.2,0.2,1.371,1.1488,0.9398,5,38.21,1138.6,57.28,1.0,0.2,0.0,0.0,14.7713,1.0,193,False
Node028_Sybil00,3,2,3,0.00043,0.6,0.6,0.0,1.371,1.3788,0.8112,5,17.19,1373.8,51.45,1.0,0.0,0.0,0.0,28.1227,1.0,198,True
Node016_Sybil01,0,5,4,0.02691,0.4,0.6,0.0,1.9219,1.3788,0.8987,4,43.53,1143.8,53.99,1.0,0.0,0.2,0.0,182.3642,0.8,194,True
Node013_Sybil00,0,5,3,0.00237,0.4,0.6,0.4,1.5219,1.3788,0.9383,5,58.77,1634.4,65.18,1.0,0.4,0.0,0.0,262.5442,1.0,190,True
Node041_Sybil01,5,0,2,0.0,0.6,0.0,0.4,0.971,1.1488,0.3002,5,36.08,1053.8,48.02,1.0,0.4,0.0,0.0,84.0449,1.0,192,True
Node020,1,4,2,0.00119,0.8,0.8,0.2,0.7219,1.5567,1.3631,5,70.29,1340.2,55.91,1.0,0.2,0.0,0.2,230.0036,1.0,188,False
Node040,1,4,4,0.0013,0.4,0.4,0.0,1.9219,1.3788,0.7379,5,143.42,1133.6,66.04,1.0,0.0,0.0,0.2,219.3554,1.0,198,False
Node033_Sybil00,2,3,3,0.02326,0.4,0.8,0.2,1.5219,1.3788,1.0265,5,114.89,1176.0,58.92,1.0,0.0,0.0,0.2,612.1335,1.0,181,True
Node035,5,0,5,0.0,0.2,0.2,0.0,2.3219,1.1488,0.2328,5,188.08,817.2,87.14,1.0,0.0,0.2,0.0,50.6889,1.0,179,False
Node018_Sybil00,0,5,5,0.00083,0.2,0.4,0.2,2.3219,1.5567,0.6153,5,46.85,1173.4,57.03,1.0,0.2,0.2,0.0,341.0533,1.0,192,True
Node015,2,3,4,0.00294,0.4,0.2,0.4,1.9219,1.3788,0.504,5,158.73,1002.2,69.46,1.0,0.4,0.0,0.0,419.2751,1.0,184,False
Node010,3,2,4,0.0013,0.4,0.0,0.4,1.9219,1.4488,0.4582,5,167.32,1185.2,77.75,1.0,0.4,0.0,0.0,152.0666,1.0,179,False
Node035,5,0,4,0.00043,0.4,0.4,0.2,1.9219,1.3788,0.1905,5,197.34,1348.6,80.34,1.0,0.2,0.2,0.2,178.857,1.0,179,False
Node025,0,5,5,0.00123,0.2,0.0,0.2,2.3219,1.5567,0.6843,5,155.96,1092.4,66.72,1.0,0.2,0.2,0.4,98.3728,1.0,193,False
Node015,3,2,4,0.0013,0.4,0.2,0.2,1.9219,1.3788,0.7047,5,68.07,1252.4,63.6,1.0,0.2,0.4,0.0,313.2166,1.0,184,False
Node045,0,5,4,0.0,0.4,0.0,0.4,1.9219,1.1488,1.113,5,99.9,1006.4,73.24,1.0,0.4,0.2,0.2,341.5668,1.0,190,False
Node036_Sybil01,1,4,4,0.0,0.4,0.2,0.4,1.9219,1.1488,0.5221,5,27.16,1348.6,52.02,1.0,0.2,0.0,0.0,121.898,1.0,206,True
Node040,5,0,4,0.0,0.4,0.2,0.0,1.9219,1.1488,0.297,5,159.47,1133.8,80.25,1.0,0.0,0.2,0.0,86.5481,1.0,198,False
Node001_Sybil01,0,5,4,0.0,0.4,0.4,0.2,1.9219,1.1488,1.2208,5,48.84,1010.6,52.21,1.0,0.0,0.2,0.0,201.0178,1.0,205,True
Node000,2,3,3,0.00074,0.4,0.0,0.0,1.5219,1.5567,0.9733,5,103.9,1396.2,60.05,1.0,0.0,0.0,0.2,123.939,1.0,193,False
Node038_Sybil00,2,3,3,0.02594,0.4,0.2,0.4,1.5219,1.3788,1.2349,5,74.52,1275.6,57.86,1.0,0.4,0.4,0.2,414.4628,1.0,192,True
Node023_Sybil00,0,5,4,0.02281,0.4,0.4,0.0,1.9219,1.3788,0.9779,5,62.67,874.8,59.25,1.0,0.0,0.0,0.0,507.5947,1.0,196,True
Node045,0,5,4,0.00215,0.4,0.4,0.2,1.9219,1.3788,0.9654,5,73.73,704.2,60.37,1.0,0.0,0.2,0.0,466.0658,1.0,190,False
Node025,5,0,4,0.0,0.4,0.0,0.4,1.9219,1.1488,0.3066,5,171.04,1507.0,74.84,1.0,0.4,0.4,0.0,142.2469,1.0,193,False
Node018_Sybil00,5,0,3,0.0,0.6,0.0,0.6,1.371,1.1488,0.4524,5,27.01,1371.0,50.71,1.0,0.6,0.2,0.0,160.3098,1.0,192,True
Node006_Sybil01,4,1,3,0.00039,0.4,0.4,0.0,1.5219,1.3788,0.2332,5,40.52,842.4,45.27,1.0,0.0,0.0,0.0,76.5152,1.0,193,True
Node030,3,2,3,0.00392,0.4,0.4,0.0,1.5219,1.3788,0.5787,4,17.89,1263.0,56.27,1.0,0.0,0.0,0.0,255.7363,0.8,201,False
Node015,5,0,5,0.0,0.2,0.6,0.0,2.3219,1.1488,0.2637,5,197.01,1048.0,88.81,1.0,0.0,0.2,0.2,74.4183,1.0,184,False
Node033_Sybil00,1,4,5,0.0,0.2,0.2,0.2,2.3219,1.1488,1.1558,5,59.99,1104.8,57.02,1.0,0.2,0.2,0.0,92.0115,1.0,181,True
Node026_Sybil01,5,0,3,0.00043,0.4,0.0,0.4,1.5219,1.3788,0.5367,5,23.47,1004.0,53.77,1.0,0.4,0.2,0.0,61.5709,1.0,178,True
Node035,0,5,5,0.02677,0.2,0.0,0.4,2.3219,1.3788,1.134,5,43.71,969.4,51.91,1.0,0.2,0.2,0.0,253.2812,1.0,179,False
Node010,5,0,5,0.0,0.2,0.2,0.2,2.3219,1.1488,0.1817,5,221.62,1123.8,74.64,1.0,0.0,0.2,0.2,192.9893,1.0,179,False
Node035,0,5,3,0.00083,0.4,0.0,0.2,1.5219,1.5567,0.6578,5,57.82,1135.6,59.23,1.0,0.0,0.4,0.0,397.5317,1.0,179,False
Node033_Sybil00,2,3,5,0.00071,0.2,0.4,0.2,2.3219,1.3788,1.0273,4,70.9,988.4,44.7,1.0,0.2,0.0,0.0,138.7905,0.8,181,True
Node035,0,5,4,0.00071,0.4,0.6,0.0,1.9219,1.5567,1.0598,5,67.61,966.2,49.09,1.0,0.0,0.0,0.0,304.491,1.0,179,False
Node010,5,0,5,0.0,0.2,0.2,0.2,2.3219,1.1488,0.2675,5,220.61,1110.2,94.87,1.0,0.0,0.0,0.4,19.902,1.0,179,False
Node031_Sybil01,0,5,5,0.0,0.2,0.2,0.4,2.3219,1.1488,0.628,5,24.74,722.2,44.04,1.0,0.2,0.2,0.0,43.1945,1.0,188,True
Node018_Sybil00,1,4,5,0.02199,0.2,0.2,0.0,2.3219,1.3788,1.3814,5,64.49,1286.4,58.35,1.0,0.0,0.2,0.0,170.3823,1.0,192,True
Node001_Sybil01,0,5,3,0.00148,0.6,0.6,0.0,1.371,1.5567,0.3825,5,31.53,1299.6,48.84,1.0,0.0,0.0,0.0,162.1632,1.0,205,True
Node010,0,5,3,0.0,0.6,0.8,0.0,1.371,1.1488,0.4629,4,21.32,892.4,51.25,1.0,0.0,0.0,0.0,195.4283,0.8,179,False
